word,ENT,Musculoskeletal,Respiratory
hreatening,1.0,0.0,0.0
hronic,1.0,0.0,0.0
hrt,0.0,2.0,0.0
httpsemedicinemedscapecomarticle,0.0,0.0,5.0
httpsemedicinemedscapecomarticleoverview,0.0,0.0,3.0
httpswwwracgporgauafpaugustmusculoskeletalchestwall,0.0,1.0,0.0
httpwwwnhlbinihgovguidelinesasthmaindexhtm,0.0,0.0,1.0
hum,2.0,0.0,0.0
human,2.0,2.0,3.0
humans,0.0,0.0,1.0
humerus,0.0,2.0,0.0
humid,1.0,0.0,0.0
humidification,4.0,0.0,5.0
humidified,0.0,0.0,5.0
humidifier,3.0,0.0,2.0
humidify,0.0,0.0,1.0
humidity,3.0,0.0,1.0
hump,0.0,2.0,0.0
hunc,0.0,1.0,0.0
hunger,0.0,0.0,1.0
hunted,0.0,0.0,1.0
hunters,1.0,0.0,0.0
husky,1.0,0.0,0.0
hy,1.0,0.0,4.0
hyaline,0.0,1.0,5.0
hyaluronic,0.0,1.0,0.0
hydralazine,0.0,0.0,1.0
hydrarthrosis,0.0,3.0,0.0
hydrate,0.0,0.0,1.0
hydration,2.0,4.0,6.0
hydrocarbon,0.0,0.0,1.0
hydrochlorothiazide,1.0,0.0,0.0
hydrocortisone,2.0,1.0,0.0
hydrogen,0.0,0.0,4.0
hydrops,3.0,0.0,0.0
hydrostatic,0.0,0.0,6.0
hydrotherapy,0.0,1.0,0.0
hydrothorax,0.0,0.0,1.0
hydroxyproline,0.0,3.0,0.0
hygiene,2.0,0.0,6.0
hyperbaric,0.0,1.0,0.0
hyperbilirubinemia,1.0,0.0,0.0
hypercalcemia,0.0,2.0,2.0
hypercapnia,0.0,0.0,9.0
hypercoagulability,0.0,0.0,3.0
hypercoagulation,1.0,0.0,0.0
hyperesthesias,0.0,1.0,0.0
hyperextend,0.0,0.0,1.0
hyperextension,1.0,6.0,0.0
hyperglobulinemia,0.0,0.0,1.0
hyperinflation,0.0,0.0,2.0
hyperkalemia,0.0,1.0,0.0
hyperlipoproteinemia,1.0,0.0,0.0
hypermetabolic,0.0,0.0,1.0
hypernasal,1.0,0.0,0.0
hypernasality,3.0,0.0,0.0
hyperoxygenation,0.0,0.0,1.0
hyperparathyroidism,0.0,2.0,0.0
hyperplasia,8.0,1.0,0.0
hyperplastic,4.0,0.0,2.0
hyperpnea,0.0,0.0,1.0
hyperresonance,0.0,0.0,1.0
hyperresonancelower,0.0,0.0,1.0
hyperresonant,0.0,0.0,2.0
hypersensitivity,0.0,0.0,2.0
hypertension,5.0,8.0,30.0
hypertensive,0.0,0.0,1.0
hyperthermia,0.0,1.0,0.0
hyperthyroidism,0.0,4.0,0.0
hypertrophic,0.0,1.0,0.0
hypertrophied,2.0,0.0,0.0
hypertrophies,0.0,0.0,1.0
hypertrophy,7.0,2.0,7.0
hyperuricemia,0.0,4.0,0.0
hyperventilation,0.0,0.0,7.0
hypnosis,1.0,0.0,0.0
hypnotics,0.0,0.0,1.0
hypoalbuminemia,0.0,0.0,1.0
hypocapnia,0.0,0.0,1.0
hypochloremia,0.0,0.0,1.0
hypoglycemia,0.0,0.0,1.0
hypogonadism,0.0,1.0,0.0
hypokalemia,0.0,0.0,1.0
hyponatremia,0.0,0.0,1.0
hypopituitarism,0.0,1.0,0.0
hypoplasia,1.0,0.0,0.0
hyporesonance,0.0,0.0,1.0
hypotension,1.0,0.0,16.0
hypotensionsigns,0.0,0.0,1.0
hypothalamic,0.0,0.0,1.0
hypothermia,0.0,0.0,2.0
hypotheses,0.0,0.0,1.0
hypothesis,0.0,1.0,0.0
hypothyroidism,2.0,1.0,0.0
hypotonia,0.0,1.0,0.0
hypove,0.0,0.0,9.0
hypoventilation,0.0,0.0,1.0
hypoxemia,0.0,0.0,59.0
hypoxemic,0.0,0.0,2.0
hypoxia,2.0,1.0,18.0
hypoxic,0.0,0.0,3.0
hysteria,1.0,0.0,0.0
hysterical,1.0,2.0,0.0
hystericalhave,0.0,1.0,0.0
hz,5.0,0.0,0.0
i,6.0,4.0,7.0
iagnosis,0.0,1.0,0.0
ibandronate,0.0,1.0,0.0
ibiotics,0.0,0.0,1.0
ibody,0.0,0.0,1.0
ibuprofen,3.0,1.0,0.0
ice,11.0,6.0,1.0
iced,1.0,0.0,0.0
ices,1.0,0.0,1.0
ickly,0.0,0.0,1.0
icroscopic,0.0,1.0,0.0
ideal,0.0,1.0,1.0
ideally,0.0,1.0,0.0
identical,1.0,0.0,0.0
identifiable,0.0,1.0,0.0
identification,2.0,0.0,0.0
identified,2.0,0.0,1.0
identifies,2.0,0.0,1.0
identify,8.0,8.0,12.0
identifying,0.0,1.0,1.0
idifiers,1.0,0.0,0.0
idiopathic,1.0,3.0,9.0
idiosyncrasy,0.0,1.0,0.0
ied,1.0,0.0,0.0
iefly,1.0,0.0,0.0
ient,1.0,0.0,2.0
ients,0.0,0.0,2.0
if,97.0,89.0,123.0
ig,0.0,0.0,1.0
ige,0.0,0.0,1.0
ighshour,0.0,0.0,1.0
ight,1.0,2.0,0.0
igm,0.0,0.0,1.0
iii,0.0,0.0,2.0
il,1.0,0.0,0.0
iliac,0.0,2.0,0.0
ilium,0.0,2.0,0.0
ill,0.0,0.0,1.0
illion,1.0,0.0,1.0
illness,5.0,2.0,9.0
illnesses,1.0,0.0,2.0
illustrated,0.0,2.0,0.0
illustration,0.0,1.0,1.0
illustrations,1.0,1.0,1.0
im,0.0,0.0,1.0
image,0.0,4.0,0.0
images,0.0,1.0,2.0
imaging,7.0,3.0,1.0
imbalance,0.0,3.0,4.0
imbalances,0.0,1.0,2.0
imes,0.0,0.0,2.0
imipenem,0.0,0.0,1.0
immature,0.0,2.0,2.0
immediate,6.0,4.0,2.0
immediately,9.0,23.0,13.0
immobility,0.0,3.0,2.0
immobilization,0.0,20.0,0.0
immobilize,0.0,1.0,0.0
immobilized,1.0,3.0,0.0
immobilizes,1.0,1.0,0.0
immobilizing,0.0,1.0,0.0
immotile,0.0,0.0,2.0
immune,0.0,1.0,9.0
immunity,0.0,0.0,1.0
immunization,0.0,0.0,1.0
immunizations,1.0,0.0,0.0
immunizing,1.0,0.0,0.0
immunocompromised,2.0,1.0,4.0
immunodeficiency,2.0,0.0,4.0
immunofluorescence,0.0,0.0,1.0
immunoglobulin,0.0,0.0,1.0
immunologic,0.0,1.0,1.0
immunosuppressant,0.0,1.0,0.0
immunosuppressants,0.0,0.0,1.0
immunosuppressed,0.0,1.0,2.0
immunosuppression,1.0,0.0,2.0
immunosuppressive,0.0,0.0,2.0
immunosuppressivecytotoxic,0.0,0.0,1.0
immunotherapy,1.0,0.0,0.0
impact,1.0,0.0,1.0
impaction,0.0,0.0,1.0
impair,1.0,1.0,2.0
impaired,4.0,7.0,5.0
impairing,0.0,1.0,1.0
impairment,7.0,6.0,3.0
impairs,1.0,1.0,5.0
impalement,0.0,0.0,1.0
impedance,3.0,0.0,0.0
impede,0.0,0.0,1.0
impeded,0.0,0.0,1.0
impediment,1.0,0.0,0.0
impeding,0.0,0.0,1.0
impending,0.0,0.0,1.0
imperfecta,0.0,2.0,0.0
impetigo,0.0,1.0,0.0
impinge,0.0,2.0,0.0
impingement,0.0,3.0,0.0
implant,3.0,0.0,0.0
implantation,1.0,0.0,0.0
implanted,0.0,1.0,0.0
imple,1.0,0.0,0.0
implement,0.0,0.0,3.0
implementation,0.0,0.0,1.0
implemented,0.0,0.0,2.0
implications,0.0,1.0,0.0
importance,9.0,6.0,10.0
important,1.0,8.0,7.0
importantly,0.0,2.0,0.0
impose,0.0,1.0,0.0
imposed,0.0,1.0,2.0
impossible,0.0,0.0,1.0
imprecisely,0.0,1.0,0.0
impression,0.0,1.0,1.0
improve,2.0,4.0,8.0
improved,0.0,0.0,3.0
improvement,0.0,3.0,1.0
improves,1.0,3.0,2.0
improving,0.0,2.0,1.0
imprudent,0.0,1.0,0.0
impulse,0.0,2.0,1.0
impulses,4.0,1.0,3.0
in,313.0,472.0,629.0
inability,3.0,5.0,0.0
inaccurate,1.0,0.0,0.0
inactive,0.0,1.0,2.0
inactivity,0.0,4.0,0.0
inadequate,2.0,1.0,2.0
inadequately,0.0,0.0,1.0
inal,1.0,6.0,6.0
inant,0.0,1.0,0.0
inapparent,0.0,0.0,1.0
inappropriate,0.0,1.0,0.0
incapabl,1.0,0.0,0.0
incapacitates,1.0,0.0,0.0
incapacitating,3.0,0.0,0.0
incapacitation,0.0,1.0,0.0
incentive,0.0,2.0,6.0
incidence,26.0,35.0,45.0
incident,0.0,1.0,0.0
incidentally,0.0,1.0,0.0
incision,13.0,2.0,1.0
incisions,1.0,0.0,1.0
incite,1.0,0.0,0.0
include,65.0,53.0,77.0
includes,19.0,26.0,20.0
including,6.0,9.0,16.0
inclusion,0.0,0.0,1.0
inclusions,0.0,0.0,1.0
incompetence,1.0,0.0,1.0
incomplete,0.0,2.0,1.0
incompletely,0.0,1.0,0.0
increase,5.0,20.0,26.0
increased,4.0,16.0,53.0
increases,4.0,4.0,19.0
increasesalso,0.0,0.0,1.0
increasing,1.0,2.0,22.0
increasingly,0.0,1.0,2.0
incubation,0.0,0.0,3.0
incus,2.0,0.0,0.0
indefinitely,1.0,0.0,1.0
indentations,0.0,1.0,0.0
independence,0.0,2.0,0.0
independent,0.0,1.0,0.0
independently,0.0,2.0,1.0
index,0.0,2.0,0.0
indian,0.0,0.0,3.0
indicate,7.0,13.0,15.0
indicated,3.0,2.0,9.0
indicates,5.0,3.0,8.0
indicating,0.0,1.0,6.0
indication,4.0,2.0,0.0
indications,1.0,1.0,2.0
indicative,0.0,0.0,1.0
indicator,0.0,0.0,1.0
indirect,3.0,1.0,0.0
indirectly,0.0,1.0,0.0
indiscriminately,0.0,0.0,2.0
indistinct,0.0,0.0,1.0
individual,0.0,2.0,0.0
individualized,0.0,0.0,2.0
individually,0.0,0.0,1.0
individuals,0.0,2.0,4.0
indomethacin,0.0,1.0,0.0
indoors,0.0,0.0,1.0
induce,0.0,1.0,1.0
induced,2.0,0.0,0.0
induces,1.0,0.0,0.0
induration,0.0,0.0,1.0
industrial,1.0,0.0,1.0
industries,0.0,0.0,1.0
industry,0.0,1.0,1.0
indwelling,0.0,0.0,1.0
ine,0.0,2.0,1.0
ineffective,0.0,1.0,1.0
inefficient,1.0,0.0,0.0
infancy,0.0,0.0,1.0
infant,4.0,8.0,16.0
infantile,0.0,1.0,1.0
infants,4.0,13.0,17.0
infarcted,0.0,0.0,1.0
infarction,0.0,3.0,8.0
infected,6.0,5.0,9.0
infecting,5.0,2.0,0.0
infection,80.0,41.0,65.0
infectionchest,0.0,0.0,2.0
infections,21.0,0.0,44.0
infectionusually,0.0,1.0,0.0
infectious,12.0,3.0,9.0
infectiousness,0.0,0.0,1.0
infective,1.0,0.0,0.0
inferior,0.0,0.0,3.0
infiltrate,0.0,0.0,3.0
infiltrates,1.0,0.0,16.0
infiltration,0.0,0.0,2.0
inflame,0.0,0.0,1.0
inflamed,3.0,8.0,1.0
inflames,0.0,0.0,1.0
inflammation,29.0,35.0,22.0
inflammations,0.0,2.0,0.0
inflammatory,6.0,8.0,16.0
inflate,0.0,0.0,1.0
inflated,0.0,1.0,0.0
inflation,1.0,0.0,0.0
influence,0.0,1.0,2.0
influenza,3.0,1.0,14.0
influenzae,6.0,1.0,2.0
influx,0.0,0.0,1.0
inform,0.0,1.0,0.0
information,0.0,5.0,6.0
informed,0.0,0.0,1.0
infrequent,0.0,1.0,0.0
infrequently,0.0,0.0,1.0
infusion,0.0,1.0,1.0
ing,2.0,3.0,1.0
ingest,0.0,1.0,1.0
ingested,0.0,0.0,1.0
ingestion,1.0,0.0,2.0
ingrown,0.0,1.0,0.0
inh,0.0,0.0,5.0
inhalation,5.0,1.0,9.0
inhaled,0.0,0.0,12.0
inhaler,0.0,0.0,1.0
inherited,1.0,2.0,0.0
inhibit,1.0,2.0,2.0
inhibited,0.0,1.0,0.0
inhibiting,1.0,0.0,0.0
inhibitors,0.0,1.0,2.0
inhibits,0.0,0.0,2.0
inimize,1.0,0.0,0.0
initial,2.0,7.0,8.0
initially,3.0,8.0,9.0
initiate,1.0,1.0,1.0
initiated,2.0,0.0,1.0
initiates,0.0,0.0,1.0
initiating,0.0,0.0,3.0
initiation,0.0,0.0,1.0
inject,0.0,1.0,0.0
injected,0.0,0.0,3.0
injecting,0.0,2.0,0.0
injection,3.0,12.0,1.0
injections,1.0,5.0,1.0
injudicious,0.0,0.0,1.0
injured,0.0,1.0,0.0
injuries,1.0,4.0,4.0
injuring,1.0,0.0,0.0
injury,7.0,18.0,16.0
inkyblack,0.0,0.0,1.0
inline,0.0,0.0,2.0
inner,12.0,4.0,1.0
innervated,0.0,1.0,0.0
innervating,1.0,0.0,0.0
innervation,0.0,1.0,0.0
innovations,1.0,0.0,0.0
inoculum,0.0,0.0,1.0
inorganic,0.0,1.0,0.0
inotropic,0.0,0.0,1.0
inputthe,1.0,0.0,0.0
insensitive,0.0,0.0,1.0
insert,4.0,3.0,0.0
inserted,6.0,0.0,3.0
inserting,2.0,1.0,0.0
insertion,6.0,4.0,6.0
insertions,0.0,1.0,0.0
inside,0.0,4.0,2.0
insidious,0.0,1.0,2.0
insidiously,0.0,3.0,0.0
insipidus,0.0,0.0,1.0
insistence,1.0,0.0,0.0
inspect,2.0,1.0,0.0
inspection,3.0,0.0,1.0
inspectionove,0.0,0.0,1.0
inspiration,1.0,0.0,22.0
inspiratory,3.0,0.0,10.0
inspired,0.0,0.0,6.0
instability,0.0,5.0,0.0
install,0.0,1.0,0.0
instance,0.0,1.0,1.0
instances,0.0,1.0,0.0
instead,3.0,5.0,3.0
instep,0.0,1.0,0.0
instill,7.0,0.0,1.0
instillation,6.0,1.0,0.0
instilling,0.0,1.0,0.0
instills,0.0,1.0,0.0
institute,0.0,0.0,1.0
instituted,1.0,0.0,1.0
institutes,0.0,0.0,1.0
instituting,0.0,0.0,2.0
instruct,16.0,18.0,13.0
instructed,0.0,0.0,3.0
instructing,0.0,1.0,0.0
instruction,0.0,1.0,0.0
instructions,1.0,2.0,0.0
instrumental,0.0,0.0,1.0
instrumentation,0.0,1.0,0.0
insufficiency,7.0,1.0,3.0
insufficient,1.0,0.0,0.0
insult,0.0,0.0,1.0
insults,0.0,0.0,2.0
intact,3.0,0.0,2.0
intake,9.0,17.0,14.0
integral,0.0,1.0,0.0
integrity,1.0,3.0,1.0
intellectual,0.0,1.0,0.0
intelligibility,1.0,0.0,0.0
intended,0.0,0.0,1.0
intense,1.0,1.0,0.0
intensifies,0.0,2.0,0.0
intensify,0.0,1.0,1.0
intensities,1.0,0.0,0.0
intensity,5.0,1.0,5.0
intensityqualityimplications,0.0,0.0,1.0
intensive,1.0,0.0,5.0
interact,1.0,0.0,1.0
interactions,0.0,1.0,0.0
intercom,2.0,0.0,0.0
interconnecting,0.0,2.0,0.0
intercostal,1.0,0.0,21.0
intercritical,0.0,2.0,0.0
interfere,2.0,0.0,0.0
interferes,1.0,2.0,4.0
interfering,0.0,0.0,1.0
interferon,0.0,0.0,1.0
interior,0.0,1.0,0.0
interleukin,0.0,1.0,1.0
intermediate,0.0,0.0,1.0
intermediatestrength,0.0,0.0,1.0
intermittent,0.0,7.0,5.0
intermittently,3.0,2.0,1.0
internal,3.0,10.0,3.0
international,0.0,1.0,2.0
interphalangeal,0.0,9.0,0.0
interpreting,0.0,0.0,3.0
interrupt,0.0,0.0,1.0
interrupted,1.0,1.0,0.0
interrupting,0.0,0.0,1.0
interruption,0.0,3.0,1.0
intersect,0.0,1.0,0.0
interstitial,0.0,0.0,23.0
interstitialphase,0.0,0.0,1.0
interstitium,0.0,0.0,3.0
interval,0.0,1.0,0.0
intervals,1.0,4.0,1.0
intervention,4.0,0.0,1.0
interventions,0.0,1.0,1.0
intervertebral,0.0,7.0,0.0
interview,0.0,1.0,0.0
intestinal,0.0,1.0,0.0
intestines,0.0,1.0,0.0
intimal,0.0,0.0,1.0
into,26.0,37.0,44.0
intolerance,1.0,1.0,2.0
intra,0.0,0.0,1.0
intraalveolar,0.0,0.0,1.0
intraarticular,0.0,6.0,0.0
intracapsular,0.0,1.0,0.0
intracavitary,0.0,1.0,0.0
intracellular,0.0,1.0,0.0
intracellularly,0.0,0.0,1.0
intracranial,4.0,0.0,2.0
intractable,0.0,1.0,1.0
intracutaneously,0.0,0.0,1.0
intraepiphyseal,0.0,1.0,0.0
intranasal,4.0,0.0,0.0
intranasally,0.0,1.0,0.0
intranuclear,0.0,0.0,2.0
intrapleural,0.0,0.0,5.0
intrapleurally,0.0,0.0,1.0
intrapulmonary,0.0,0.0,5.0
intratemporal,1.0,0.0,0.0
intrathoracic,0.0,1.0,4.0
intrauterine,0.0,2.0,0.0
intravascular,1.0,0.0,5.0
intravenous,0.0,0.0,1.0
intravenously,0.0,0.0,1.0
intraventricular,0.0,0.0,1.0
introduces,1.0,0.0,0.0
introduction,1.0,1.0,2.0
intubated,0.0,0.0,4.0
intubation,4.0,0.0,12.0
inutes,7.0,4.0,4.0
invade,0.0,1.0,2.0
invades,1.0,0.0,1.0
invariably,0.0,1.0,1.0
invasion,3.0,2.0,2.0
invasive,1.0,1.0,2.0
inversion,0.0,3.0,0.0
inversions,0.0,0.0,1.0
inversus,0.0,0.0,1.0
inverted,4.0,0.0,2.0
inverting,0.0,1.0,0.0
investigate,0.0,2.0,0.0
investigations,1.0,0.0,0.0
involucrum,0.0,1.0,0.0
involuntarily,0.0,1.0,0.0
involuntary,0.0,3.0,1.0
involve,2.0,2.0,3.0
involved,4.0,4.0,6.0
involvement,0.0,13.0,1.0
involves,6.0,5.0,2.0
involving,1.0,0.0,4.0
inward,0.0,2.0,0.0
io,0.0,1.0,0.0
iodides,0.0,1.0,0.0
iodinecontaining,0.0,1.0,0.0
iomyelitisfailure,0.0,0.0,1.0
ion,0.0,0.0,1.0
ions,0.0,0.0,3.0
ipf,0.0,0.0,11.0
ipratropium,0.0,0.0,1.0
ipsilateral,0.0,0.0,3.0
iranian,0.0,1.0,0.0
irises,0.0,1.0,0.0
irm,0.0,0.0,1.0
iron,0.0,0.0,2.0
irregular,1.0,7.0,2.0
irregularities,1.0,3.0,0.0
irregularly,0.0,2.0,0.0
irreversible,1.0,2.0,4.0
irrigated,1.0,0.0,0.0
irrigating,0.0,1.0,0.0
irrigation,1.0,2.0,0.0
irrigations,2.0,0.0,0.0
irritability,2.0,1.0,3.0
irritable,0.0,0.0,1.0
irritants,4.0,0.0,3.0
irritantssmoke,0.0,0.0,1.0
irritate,1.0,1.0,0.0
irritates,1.0,0.0,0.0
irritating,1.0,0.0,1.0
irritation,7.0,11.0,4.0
is,263.0,330.0,320.0
ischemia,0.0,2.0,0.0
ischemic,0.0,5.0,0.0
ise,2.0,0.0,0.0
ising,0.0,0.0,1.0
islands,0.0,1.0,0.0
islead,1.0,0.0,0.0
isnt,7.0,6.0,3.0
isolate,1.0,0.0,1.0
isolated,1.0,0.0,2.0
isolation,1.0,0.0,7.0
isolette,0.0,0.0,1.0
isometric,0.0,1.0,1.0
isoniazid,0.0,0.0,2.0
issue,0.0,1.0,1.0
issues,0.0,1.0,0.0
it,51.0,93.0,65.0
itching,1.0,6.0,0.0
itchy,1.0,0.0,0.0
ite,1.0,3.0,0.0
items,0.0,0.0,1.0
iterate,0.0,0.0,1.0
iterated,1.0,0.0,0.0
iterates,0.0,0.0,1.0
iteration,0.0,0.0,1.0
ith,4.0,1.0,1.0
iting,3.0,2.0,5.0
ition,2.0,4.0,2.0
itis,2.0,0.0,0.0
itive,0.0,1.0,0.0
its,23.0,39.0,26.0
itself,1.0,3.0,0.0
itus,1.0,0.0,0.0
iv,6.0,6.0,13.0
ize,2.0,0.0,0.0
j,0.0,0.0,10.0
jackets,0.0,1.0,0.0
jacks,0.0,1.0,0.0
jacksonpratt,0.0,1.0,0.0
janda,0.0,0.0,1.0
jarring,0.0,1.0,0.0
jaw,1.0,0.0,1.0
jeffries,0.0,0.0,1.0
jelly,6.0,0.0,2.0
jerk,0.0,1.0,0.0
jerking,1.0,0.0,0.0
jerky,0.0,1.0,0.0
jet,0.0,0.0,1.0
jirovecioccurs,0.0,0.0,1.0
jna,2.0,0.0,0.0
jnas,1.0,0.0,0.0
job,1.0,1.0,0.0
jobs,0.0,1.0,0.0
joggers,0.0,1.0,0.0
jogging,0.0,2.0,0.0
johnson,0.0,0.0,1.0
join,0.0,1.0,0.0
joined,0.0,1.0,0.0
joint,2.0,133.0,1.0
joints,0.0,57.0,1.0
journal,3.0,2.0,11.0
judging,1.0,0.0,0.0
judiciously,1.0,0.0,0.0
jugular,2.0,0.0,8.0
juices,0.0,0.0,1.0
july,0.0,0.0,2.0
julyseptember,0.0,0.0,1.0
jumping,0.0,1.0,0.0
junction,3.0,2.0,0.0
junctions,0.0,1.0,0.0
june,0.0,0.0,1.0
jung,0.0,0.0,1.0
just,1.0,4.0,2.0
justifies,1.0,0.0,0.0
juvenile,8.0,2.0,0.0
k,2.0,5.0,3.0
kailuan,0.0,0.0,1.0
kak,0.0,0.0,1.0
kamanger,0.0,0.0,1.0
kartagener,0.0,0.0,1.0
kaufman,0.0,0.0,1.0
keen,0.0,0.0,1.0
keep,17.0,16.0,8.0
keeping,0.0,3.0,2.0
keeps,0.0,1.0,0.0
keloid,1.0,0.0,0.0
keloids,2.0,0.0,0.0
kept,1.0,1.0,0.0
keratolytic,1.0,0.0,0.0
ket,0.0,1.0,0.0
key,1.0,1.0,2.0
keyboard,0.0,2.0,0.0
kg,0.0,1.0,1.0
khan,0.0,0.0,1.0
kidney,0.0,13.0,2.0
kidneys,0.0,6.0,0.0
kills,0.0,0.0,1.0
kim,0.0,0.0,1.0
kin,0.0,3.0,0.0
kinase,0.0,4.0,0.0
kind,1.0,0.0,2.0
kinds,0.0,1.0,1.0
kinks,0.0,1.0,0.0
kirschner,0.0,1.0,0.0
kjaerulff,0.0,0.0,1.0
klebsiellaantimicrobial,0.0,0.0,1.0
klebsiellafever,0.0,0.0,1.0
knee,0.0,25.0,0.0
kneejerk,0.0,1.0,0.0
knees,0.0,7.0,0.0
knife,0.0,0.0,1.0
know,0.0,0.0,1.0
knowledge,0.0,0.0,1.0
known,7.0,4.0,14.0
knows,0.0,2.0,0.0
kong,0.0,0.0,1.0
korean,0.0,0.0,1.0
kussmauls,0.0,0.0,2.0
kward,1.0,0.0,0.0
kyphos,0.0,1.0,0.0
kyphoscoliosis,0.0,1.0,3.0
kyphosis,0.0,35.0,0.0
kyphotic,0.0,3.0,0.0
l,3.0,7.0,10.0
labor,1.0,1.0,0.0
laboratory,2.0,4.0,12.0
labored,0.0,0.0,4.0
laborious,1.0,0.0,0.0
labyrinth,4.0,0.0,0.0
labyrinthine,3.0,0.0,0.0
labyrinthitis,11.0,0.0,0.0
lace,1.0,0.0,0.0
lack,0.0,0.0,5.0
lactic,0.0,0.0,1.0
lactically,0.0,0.0,1.0
lactose,0.0,1.0,0.0
lacunae,0.0,2.0,0.0
ladderlike,0.0,1.0,0.0
laden,0.0,0.0,1.0
lambs,2.0,0.0,0.0
lamellae,0.0,2.0,0.0
lamina,0.0,1.0,0.0
laminectomy,0.0,6.0,0.0
lamp,1.0,0.0,0.0
land,0.0,1.0,0.0
landmarks,2.0,0.0,0.0
landouzydejerine,0.0,1.0,0.0
language,4.0,0.0,0.0
languageenrichment,1.0,0.0,0.0
lanolin,1.0,0.0,0.0
lar,2.0,0.0,0.0
large,10.0,6.0,17.0
largebore,0.0,0.0,1.0
largely,0.0,0.0,1.0
larger,0.0,1.0,2.0
largest,0.0,1.0,0.0
laryngeal,9.0,0.0,4.0
laryngitis,18.0,0.0,4.0
laryngology,2.0,0.0,0.0
laryngos,2.0,0.0,0.0
laryngoscope,0.0,0.0,1.0
laryngoscopy,6.0,0.0,1.0
laryngotracheobronchitis,0.0,0.0,2.0
larynx,10.0,0.0,4.0
laser,1.0,0.0,0.0
lasers,2.0,0.0,0.0
lash,0.0,0.0,1.0
last,3.0,2.0,4.0
lasting,3.0,0.0,2.0
lasts,6.0,3.0,0.0
lasègues,0.0,1.0,0.0
late,0.0,3.0,5.0
latent,0.0,0.0,4.0
later,4.0,8.0,13.0
lateral,5.0,8.0,5.0
lateralizes,2.0,0.0,0.0
lateralizing,1.0,0.0,0.0
laterally,0.0,5.0,0.0
laterstage,1.0,0.0,0.0
latestage,1.0,0.0,0.0
lation,1.0,1.0,0.0
latitudes,0.0,1.0,0.0
laughing,0.0,1.0,0.0
lavage,0.0,1.0,1.0
law,1.0,0.0,0.0
laxatives,0.0,1.0,0.0
laxity,0.0,2.0,0.0
layer,4.0,5.0,1.0
layering,0.0,0.0,1.0
layers,0.0,1.0,4.0
lb,0.0,1.0,1.0
lday,0.0,0.0,4.0
lderly,1.0,0.0,0.0
le,0.0,0.0,4.0
lead,9.0,6.0,8.0
leading,3.0,5.0,8.0
leads,1.0,10.0,16.0
leak,0.0,0.0,4.0
leakage,1.0,2.0,4.0
leaking,0.0,0.0,1.0
leaks,0.0,0.0,1.0
lean,0.0,0.0,2.0
leans,1.0,0.0,0.0
learning,1.0,0.0,0.0
least,12.0,7.0,10.0
leave,0.0,0.0,3.0
leaves,1.0,1.0,1.0
leaving,0.0,1.0,1.0
lebitis,0.0,0.0,1.0
lecithinsphingomyelin,0.0,0.0,1.0
lectrolyte,0.0,1.0,0.0
left,2.0,4.0,10.0
leftsided,0.0,0.0,4.0
lefttoright,0.0,0.0,2.0
leg,0.0,15.0,2.0
legal,0.0,1.0,0.0
leggc,0.0,1.0,0.0
leggcalvé,0.0,1.0,0.0
leggcalvéperthes,0.0,5.0,0.0
legion,0.0,0.0,1.0
legionella,0.0,0.0,5.0
legionnaires,0.0,1.0,8.0
legs,0.0,14.0,5.0
legsnot,0.0,1.0,0.0
leisure,1.0,0.0,0.0
length,1.0,7.0,4.0
lengthen,1.0,1.0,0.0
lengthening,1.0,0.0,0.0
lengths,0.0,1.0,0.0
lengthwise,0.0,2.0,0.0
lentils,0.0,2.0,0.0
leprosy,0.0,1.0,0.0
lergic,1.0,0.0,0.0
lesion,4.0,3.0,4.0
lesions,4.0,4.0,18.0
less,9.0,8.0,24.0
lessen,3.0,2.0,1.0
let,0.0,3.0,3.0
lethargic,0.0,0.0,1.0
lethargy,0.0,0.0,2.0
letter,0.0,0.0,1.0
letting,0.0,2.0,0.0
leukemia,2.0,0.0,1.0
leukocytes,0.0,1.0,3.0
leukocytosis,1.0,2.0,5.0
level,1.0,14.0,22.0
levels,7.0,14.0,34.0
levofloxacin,0.0,0.0,2.0
lexibility,0.0,1.0,0.0
lhour,1.0,0.0,0.0
li,0.0,0.0,1.0
liability,0.0,1.0,0.0
libido,0.0,1.0,0.0
lid,1.0,0.0,0.0
lidocaine,0.0,2.0,0.0
lidum,1.0,0.0,0.0
lie,0.0,2.0,1.0
lies,1.0,3.0,1.0
life,3.0,8.0,4.0
lifelong,0.0,0.0,1.0
lifestyle,0.0,5.0,1.0
lifestyles,0.0,0.0,1.0
lifethreatening,0.0,0.0,2.0
lift,0.0,1.0,1.0
lifted,0.0,1.0,0.0
lifting,2.0,1.0,0.0
lifts,0.0,1.0,0.0
ligament,0.0,6.0,1.0
ligamentous,0.0,1.0,0.0
ligaments,0.0,9.0,0.0
ligation,1.0,0.0,1.0
light,5.0,4.0,1.0
lightheadedness,1.0,0.0,1.0
lighting,2.0,0.0,0.0
lightly,2.0,0.0,1.0
lights,1.0,0.0,0.0
like,0.0,3.0,1.0
likelihood,0.0,0.0,1.0
likely,5.0,3.0,5.0
limb,0.0,8.0,0.0
limbgirdle,0.0,3.0,0.0
limbs,0.0,4.0,0.0
limbshelps,0.0,1.0,0.0
limit,2.0,5.0,0.0
limitation,0.0,2.0,1.0
limitations,0.0,3.0,2.0
limited,1.0,13.0,1.0
